;;;;;AT;DE;Value
base;0;12;36424;deco_g_coal_sc_chp;0,0;0,0;
base;0;12;36424;deco_g_coal_sub;0,0;0,0;
base;0;12;36424;deco_g_coal_sub_chp;0,0;0,0;
base;0;12;36424;deco_g_coal_usc;0,0;0,0;
base;0;12;36424;deco_g_coal_usc_chp;0,0;0,0;
base;0;12;36424;deco_g_eboi_pth;0,0;0,0;
base;0;12;36424;deco_g_heatpump_pth;0,0;0,0;
base;0;12;36424;deco_g_hpa_pth;0,0;0,0;
base;0;12;36424;deco_g_lig_boa;0,0;0,0;
base;0;12;36424;deco_g_lig_boa_chp;0,0;0,0;
base;0;12;36424;deco_g_lig_stm;0,0;0,0;
base;0;12;36424;deco_g_lig_stm_chp;0,0;0,0;
base;0;12;36424;deco_g_ng_boiler_chp;0,0;0,0;
base;0;12;36424;deco_g_ng_cbt_hi;0,0;0,0;
base;0;12;36424;deco_g_ng_cbt_hi_chp;0,0;0,428;
base;0;12;36424;deco_g_ng_cbt_lo;0,12814;0,0;
base;0;12;36424;deco_g_ng_cbt_lo_chp;0,27692;1,082;
base;0;12;36424;deco_g_ng_cc_hi;0,0;0,0;
base;0;12;36424;deco_g_ng_cc_hi_chp;0,0;0,0;
base;0;12;36424;deco_g_ng_cc_lo;0,0;0,0;
base;0;12;36424;deco_g_ng_cc_lo_chp;0,0;0,0;
base;0;12;36424;deco_g_ng_mtr;0,0;0,0;
base;0;12;36424;deco_g_ng_mtr_chp;0,0;0,0;
base;0;12;36424;deco_g_ng_stm;0,13932;0,0;
base;0;12;36424;deco_g_ng_stm_chp;0,0;0,0;
base;0;12;36424;deco_g_nuc;0,0;0,0;
base;0;12;36424;deco_g_oil_cbt;0,007;0,0;
base;0;12;36424;deco_g_oil_cbt_chp;0,0;0,297;
base;0;12;36424;deco_g_oil_cc;0,06;0,0;
base;0;12;36424;deco_g_oil_cc_chp;0,0;0,0;
base;0;12;36424;deco_g_oil_stm;0,148;0,0;
base;0;12;36424;deco_g_oil_stm_chp;0,0;0,0;
base;0;12;36424;add_s_battery;0,0;7,6370449118613735;
base;0;12;36424;add_s_h2_stack;0,0;0,0;
base;0;12;36424;add_s_hyd_psp_day;0,0;0,0;
base;0;12;36424;add_s_hyd_psp_season;0,0;0,0;
base;0;12;36424;add_s_hyd_psp_week;0,0;0,0;
base;0;12;36424;add_s_hyd_res_day;0,0;0,0;
base;0;12;36424;add_s_hyd_res_season;0,0;0,0;
base;0;12;36424;add_s_hyd_res_week;0,0;0,0;
base;0;12;36424;add_v_battery;0,0;7,6370449118613735;
base;0;12;36424;add_v_h2_stack;0,0;0,0;
base;0;12;36424;add_v_hyd_psp_day;0,0;0,0;
base;0;12;36424;add_v_hyd_psp_season;0,0;0,0;
base;0;12;36424;add_v_hyd_psp_week;0,0;0,0;
base;0;12;36424;add_v_hyd_res_day;0,0;0,0;
base;0;12;36424;add_v_hyd_res_season;0,0;0,0;
base;0;12;36424;add_v_hyd_res_week;0,0;0,0;
base;0;12;36424;add_x_AT;0,0;0,0;
base;0;12;36424;add_x_DE;0,0;0,0;
base;0;12;36424;cost_air_pol_Biomass;79683,50715612966;0,0;
base;0;12;36424;cost_air_pol_Coal;0,0;1299996,1425034332;
base;0;12;36424;cost_air_pol_Gas;97127,64613062;656119,3384866959;
base;0;12;36424;cost_air_pol_Lignite;0,0;1112557,36816701;
base;0;12;36424;cost_air_pol_Nuclear;0,0;0,0;
base;0;12;36424;cost_air_pol_Oil;0,0;5864,95204470967;
base;0;12;36424;cost_air_pol_Power;0,0;0,0;
base;0;12;36424;cost_air_pol_Solar;5510,688;367044,0;
base;0;12;36424;cost_air_pol_Water;0,0;0,0;
base;0;12;36424;cost_air_pol_Wind;37474,07560890821;299519,8;
base;0;12;36424;AnnGByTec_('bio', 'el', 'Biomass');1754,6882640683864;0,0;
base;0;12;36424;AnnGByTec_('bio_chp', 'el', 'Biomass');3984,411636597935;0,0;
base;0;12;36424;AnnGByTec_('bio_chp', 'ht', 'Biomass');283,13615241869104;0,0;
base;0;12;36424;AnnGByTec_('coal_sc', 'el', 'Coal');0,0;4597,3793853075495;
base;0;12;36424;AnnGByTec_('coal_sc_chp', 'el', 'Coal');0,0;17515,825737304192;
base;0;12;36424;AnnGByTec_('coal_sc_chp', 'ht', 'Coal');0,0;4004,1208880792137;
base;0;12;36424;AnnGByTec_('coal_sub', 'el', 'Coal');0,0;23330,605712179036;
base;0;12;36424;AnnGByTec_('coal_sub_chp', 'el', 'Coal');0,0;34822,013039871024;
base;0;12;36424;AnnGByTec_('coal_sub_chp', 'ht', 'Coal');0,0;9749,325811266184;
base;0;12;36424;AnnGByTec_('heatpump_pth', 'ht', 'Power');5110,297512169441;224,84880994932544;
base;0;12;36424;AnnGByTec_('lig_boa', 'el', 'Lignite');0,0;4978,068479999068;
base;0;12;36424;AnnGByTec_('lig_boa_chp', 'el', 'Lignite');0,0;4316,206515632328;
base;0;12;36424;AnnGByTec_('lig_boa_chp', 'ht', 'Lignite');0,0;1821,7186957862234;
base;0;12;36424;AnnGByTec_('lig_stm', 'el', 'Lignite');0,0;28549,350767740707;
base;0;12;36424;AnnGByTec_('lig_stm_chp', 'el', 'Lignite');0,0;51082,97039216586;
base;0;12;36424;AnnGByTec_('lig_stm_chp', 'ht', 'Lignite');0,0;61029,28815249914;
base;0;12;36424;AnnGByTec_('ng_boiler_chp', 'ht', 'Gas');2489,350831966665;1182,622926421004;
base;0;12;36424;AnnGByTec_('ng_cbt_hi', 'el', 'Gas');0,0;67,15838208615618;
base;0;12;36424;AnnGByTec_('ng_cbt_lo', 'el', 'Gas');0,0;580,7281451131721;
base;0;12;36424;AnnGByTec_('ng_cc_hi', 'el', 'Gas');0,0;28891,47534485172;
base;0;12;36424;AnnGByTec_('ng_cc_hi_chp', 'el', 'Gas');15886,482505425389;38092,045734989726;
base;0;12;36424;AnnGByTec_('ng_cc_hi_chp', 'ht', 'Gas');10305,593318014697;9961,14250227236;
base;0;12;36424;AnnGByTec_('ng_cc_lo', 'el', 'Gas');733,8493169549151;9540,142000323835;
base;0;12;36424;AnnGByTec_('ng_cc_lo_chp', 'el', 'Gas');1954,0307827036602;29439,76849205526;
base;0;12;36424;AnnGByTec_('ng_cc_lo_chp', 'ht', 'Gas');1871,5090189979992;14154,66848462242;
base;0;12;36424;AnnGByTec_('ng_mtr', 'el', 'Gas');0,0;68,24994801174716;
base;0;12;36424;AnnGByTec_('ng_mtr_chp', 'el', 'Gas');0,0;615,7966648144669;
base;0;12;36424;AnnGByTec_('ng_mtr_chp', 'ht', 'Gas');0,0;597,2490155941899;
base;0;12;36424;AnnGByTec_('ng_stm', 'el', 'Gas');0,0;1545,1699798767072;
base;0;12;36424;AnnGByTec_('ng_stm_chp', 'el', 'Gas');1526,781822021651;30372,596098153706;
base;0;12;36424;AnnGByTec_('ng_stm_chp', 'ht', 'Gas');2456,779766432704;25253,0388135018;
base;0;12;36424;AnnGByTec_('oil_cbt', 'el', 'Oil');0,0;255,12128428314625;
base;0;12;36424;AnnGByTec_('oil_stm', 'el', 'Oil');0,0;86,97517045638199;
base;0;12;36424;AnnGByTec_('oil_stm_chp', 'el', 'Oil');0,0;390,1417980488234;
base;0;12;36424;cost_airpol;219795,9168956579;3741101,601201848;
base;0;10;36424;cost_zonal;2407867,986482381;14413360,149212824;
base;0;10;36424;AnnCO2Emissions;8286,238231713747;237206,0805647168;
base;0;10;36424;AnnCurtail;1273,576090054782;6113,313882982248;
base;0;10;36424;AnnG_el;25904,387412991364;309034,68845856463;
base;0;10;36424;AnnG_ht;22516,66660000154;127978,02409997866;
base;0;10;36424;AnnGBiomass;5773,4043152955555;;
base;0;10;36424;AnnGFossil;42647,64969769734;437012,7125585433;
base;0;10;36424;AnnR;59628,95970470441;284294,9393899988;
base;0;10;36424;AnnSpendingEl;2398686,14877923;20631709,640315853;
base;0;10;36424;AnnProdSurplus;2316615,409341723;12407753,0956022;
base;0;10;36424;AnnX;;11731,932046428305;
base;0;10;36424;AnnValueX;810930,0302299386;176420,62747398936;
base;0;10;36424;AnnValueI;-176420,62747398936;-810930,0302299386;
base;0;10;36424;AnnSIn;6449,286628799153;31185,13065400393;
base;0;10;36424;AnnSOut;14638,892799326635;29350,74537495781;
base;0;10;36424;AvgPriceEl;29,3684653622292;32,77199033727178;
base;0;10;36424;AvgPriceHt;12,791272833735572;9,729281236730902;
base;0;10;36424;cost_invest_g;2117,751198760121;432391,4215001127;
base;0;10;36424;cost_invest_r;717699,5946704926;0,0;
base;0;10;36424;cost_invest_sv;0,0;273345,0636868717;
base;0;10;36424;cost_invest_x;0,0;0,0;
base;0;10;36424;CostCO2;;;False
base;0;10;36424;CostFuel;698110,221620625;6900518,4471385125;
base;0;10;36424;CostOMG;337781,4596868662;3527872,07272357;
base;0;10;36424;CostOMR;652158,9593047579;3279233,144168009;
base;0;10;36424;add_r_pv;1,1301523675493141;0,0;
base;0;10;36424;add_r_ror;0,0;0,0;
base;0;10;36424;add_r_wind_off;0,0;0,0;
base;0;10;36424;add_r_wind_on;10,0;0,0;
base;0;10;36424;add_g_bio;0,0;0,0;
base;0;10;36424;add_g_bio_boiler_chp;0,0;0,0;
base;0;10;36424;add_g_bio_chp;0,0;0,0;
base;0;10;36424;add_g_coal_igcc;0,0;0,0;
base;0;10;36424;add_g_coal_sc;0,0;0,0;
base;0;10;36424;add_g_coal_sc_chp;0,0;0,0;
base;0;10;36424;add_g_coal_sub;0,0;0,0;
base;0;10;36424;add_g_coal_sub_chp;0,0;0,0;
base;0;10;36424;add_g_coal_usc;0,0;0,0;
base;0;10;36424;add_g_coal_usc_chp;0,0;0,0;
base;0;10;36424;add_g_eboi_pth;0,0;0,0;
base;0;10;36424;add_g_heatpump_pth;0,0;0,0;
base;0;10;36424;add_g_hpa_pth;0,0;0,0;
base;0;10;36424;add_g_lig_boa;0,0;0,0;
base;0;10;36424;add_g_lig_boa_chp;0,0;0,0;
base;0;10;36424;add_g_lig_stm;0,0;0,0;
base;0;10;36424;add_g_lig_stm_chp;0,0;0,0;
base;0;10;36424;add_g_ng_boiler_chp;0,49745779999999984;0,0;
base;0;10;36424;add_g_ng_cbt_hi;0,0;0,0;
base;0;10;36424;add_g_ng_cbt_hi_chp;0,0;0,0;
base;0;10;36424;add_g_ng_cbt_lo;0,0;0,0;
base;0;10;36424;add_g_ng_cbt_lo_chp;0,0;0,0;
base;0;10;36424;add_g_ng_cc_hi;0,0;0,9165759253010163;
base;0;10;36424;add_g_ng_cc_hi_chp;0,0;0,0;
base;0;10;36424;add_g_ng_cc_lo;0,0;0,0;
base;0;10;36424;add_g_ng_cc_lo_chp;0,0;0,0;
base;0;10;36424;add_g_ng_mtr;0,0;0,0;
base;0;10;36424;add_g_ng_mtr_chp;0,0;0,0;
base;0;10;36424;add_g_ng_stm;0,0;0,2153701048933786;
base;0;10;36424;add_g_ng_stm_chp;0,0;15,998242105263156;
base;0;10;36424;add_g_nuc;0,0;0,0;
base;0;10;36424;add_g_oil_cbt;0,0;0,0;
base;0;10;36424;add_g_oil_cbt_chp;0,0;0,0;
base;0;10;36424;add_g_oil_cc;0,0;0,0;
base;0;10;36424;add_g_oil_cc_chp;0,0;0,0;
base;0;10;36424;add_g_oil_stm;0,0;1,0601055655619893;
base;0;10;36424;add_g_oil_stm_chp;0,0;1,757668180331949;
base;0;10;36424;deco_g_bio;0,0;3,2552000000000003;
base;0;10;36424;deco_g_bio_boiler_chp;0,8;2,6;
base;0;10;36424;deco_g_bio_chp;0,0;0,0;
base;0;10;36424;deco_g_coal_igcc;0,0;0,0;
base;0;10;36424;deco_g_coal_sc;0,0;0,0;
base;0;10;36424;deco_g_coal_sc_chp;0,0;0,0;
base;0;10;36424;deco_g_coal_sub;0,0;0,0;
base;0;10;36424;deco_g_coal_sub_chp;0,0;0,0;
base;0;10;36424;deco_g_coal_usc;0,0;0,0;
base;0;10;36424;deco_g_coal_usc_chp;0,0;0,0;
base;0;10;36424;deco_g_eboi_pth;0,0;0,0;
base;0;10;36424;deco_g_heatpump_pth;0,0;0,0;
base;0;10;36424;deco_g_hpa_pth;0,0;0,0;
base;0;10;36424;deco_g_lig_boa;0,0;0,0;
base;0;10;36424;deco_g_lig_boa_chp;0,0;0,0;
base;0;10;36424;deco_g_lig_stm;0,0;0,0;
base;0;10;36424;deco_g_lig_stm_chp;0,0;0,0;
base;0;10;36424;deco_g_ng_boiler_chp;0,0;0,0;
base;0;10;36424;deco_g_ng_cbt_hi;0,0;0,0;
base;0;10;36424;deco_g_ng_cbt_hi_chp;0,0;0,428;
base;0;10;36424;deco_g_ng_cbt_lo;0,12814;0,0;
base;0;10;36424;deco_g_ng_cbt_lo_chp;0,27692;1,082;
base;0;10;36424;deco_g_ng_cc_hi;0,0;0,0;
base;0;10;36424;deco_g_ng_cc_hi_chp;0,0;0,0;
base;0;10;36424;deco_g_ng_cc_lo;0,0;0,0;
base;0;10;36424;deco_g_ng_cc_lo_chp;0,0;0,0;
base;0;10;36424;deco_g_ng_mtr;0,0;0,0;
base;0;10;36424;deco_g_ng_mtr_chp;0,0;0,0;
base;0;10;36424;deco_g_ng_stm;0,13932;0,0;
base;0;10;36424;deco_g_ng_stm_chp;0,0;0,0;
base;0;10;36424;deco_g_nuc;0,0;0,0;
base;0;10;36424;deco_g_oil_cbt;0,007;0,0;
base;0;10;36424;deco_g_oil_cbt_chp;0,0;0,297;
base;0;10;36424;deco_g_oil_cc;0,06;0,0;
base;0;10;36424;deco_g_oil_cc_chp;0,0;0,0;
base;0;10;36424;deco_g_oil_stm;0,148;0,0;
base;0;10;36424;deco_g_oil_stm_chp;0,0;0,0;
base;0;10;36424;add_s_battery;0,0;7,6524083033139805;
base;0;10;36424;add_s_h2_stack;0,0;0,0;
base;0;10;36424;add_s_hyd_psp_day;0,0;0,0;
base;0;10;36424;add_s_hyd_psp_season;0,0;0,0;
base;0;10;36424;add_s_hyd_psp_week;0,0;0,0;
base;0;10;36424;add_s_hyd_res_day;0,0;0,0;
base;0;10;36424;add_s_hyd_res_season;0,0;0,0;
base;0;10;36424;add_s_hyd_res_week;0,0;0,0;
base;0;10;36424;add_v_battery;0,0;7,6524083033139805;
base;0;10;36424;add_v_h2_stack;0,0;0,0;
base;0;10;36424;add_v_hyd_psp_day;0,0;0,0;
base;0;10;36424;add_v_hyd_psp_season;0,0;0,0;
base;0;10;36424;add_v_hyd_psp_week;0,0;0,0;
base;0;10;36424;add_v_hyd_res_day;0,0;0,0;
base;0;10;36424;add_v_hyd_res_season;0,0;0,0;
base;0;10;36424;add_v_hyd_res_week;0,0;0,0;
base;0;10;36424;add_x_AT;0,0;0,0;
base;0;10;36424;add_x_DE;0,0;0,0;
base;0;10;36424;cost_air_pol_Biomass;80108,57141449262;0,0;
base;0;10;36424;cost_air_pol_Coal;0,0;1298520,5382010606;
base;0;10;36424;cost_air_pol_Gas;97291,1553574763;656264,0820911058;
base;0;10;36424;cost_air_pol_Lignite;0,0;1112443,9191843194;
base;0;10;36424;cost_air_pol_Nuclear;0,0;0,0;
base;0;10;36424;cost_air_pol_Oil;0,0;5822,855538804568;
base;0;10;36424;cost_air_pol_Power;0,0;0,0;
base;0;10;36424;cost_air_pol_Solar;11193,094104037951;367044,0;
base;0;10;36424;cost_air_pol_Water;0,0;0,0;
base;0;10;36424;cost_air_pol_Wind;35809,319;299519,8;
base;0;10;36424;AnnGByTec_('bio', 'el', 'Biomass');1754,815340042073;0,0;
base;0;10;36424;AnnGByTec_('bio_chp', 'el', 'Biomass');4018,588975253951;0,0;
base;0;10;36424;AnnGByTec_('bio_chp', 'ht', 'Biomass');274,10445890475626;0,0;
base;0;10;36424;AnnGByTec_('coal_sc', 'el', 'Coal');0,0;4595,119307329893;
base;0;10;36424;AnnGByTec_('coal_sc_chp', 'el', 'Coal');0,0;17497,219782325745;
base;0;10;36424;AnnGByTec_('coal_sc_chp', 'ht', 'Coal');0,0;4020,0106358224725;
base;0;10;36424;AnnGByTec_('coal_sub', 'el', 'Coal');0,0;23300,911189670376;
base;0;10;36424;AnnGByTec_('coal_sub_chp', 'el', 'Coal');0,0;34783,3599693566;
base;0;10;36424;AnnGByTec_('coal_sub_chp', 'ht', 'Coal');0,0;9710,917900811639;
base;0;10;36424;AnnGByTec_('heatpump_pth', 'ht', 'Power');5093,262546269964;224,1904783939858;
base;0;10;36424;AnnGByTec_('lig_boa', 'el', 'Lignite');0,0;4978,068479999068;
base;0;10;36424;AnnGByTec_('lig_boa_chp', 'el', 'Lignite');0,0;4316,273030112905;
base;0;10;36424;AnnGByTec_('lig_boa_chp', 'ht', 'Lignite');0,0;1821,2752659156993;
base;0;10;36424;AnnGByTec_('lig_stm', 'el', 'Lignite');0,0;28538,506463582864;
base;0;10;36424;AnnGByTec_('lig_stm_chp', 'el', 'Lignite');0,0;51083,514410912016;
base;0;10;36424;AnnGByTec_('lig_stm_chp', 'ht', 'Lignite');0,0;61032,38358248974;
base;0;10;36424;AnnGByTec_('ng_boiler_chp', 'ht', 'Gas');2502,2431682393826;1178,9969270555998;
base;0;10;36424;AnnGByTec_('ng_cbt_hi', 'el', 'Gas');0,0;67,24940831574972;
base;0;10;36424;AnnGByTec_('ng_cbt_lo', 'el', 'Gas');0,0;581,2415825733724;
base;0;10;36424;AnnGByTec_('ng_cc_hi', 'el', 'Gas');0,0;28849,713213813964;
base;0;10;36424;AnnGByTec_('ng_cc_hi_chp', 'el', 'Gas');15907,807563953142;38098,506445544976;
base;0;10;36424;AnnGByTec_('ng_cc_hi_chp', 'ht', 'Gas');10316,619836101687;9939,536472077041;
base;0;10;36424;AnnGByTec_('ng_cc_lo', 'el', 'Gas');739,0256100692044;9538,708511161818;
base;0;10;36424;AnnGByTec_('ng_cc_lo_chp', 'el', 'Gas');1954,45684730268;29415,177218877532;
base;0;10;36424;AnnGByTec_('ng_cc_lo_chp', 'ht', 'Gas');1870,5814931472667;14127,416781911485;
base;0;10;36424;AnnGByTec_('ng_mtr', 'el', 'Gas');0,0;68,28609386744067;
base;0;10;36424;AnnGByTec_('ng_mtr_chp', 'el', 'Gas');0,0;615,6709257048134;
base;0;10;36424;AnnGByTec_('ng_mtr_chp', 'ht', 'Gas');0,0;597,1149529624612;
base;0;10;36424;AnnGByTec_('ng_stm', 'el', 'Gas');0,0;1559,8197726573649;
base;0;10;36424;AnnGByTec_('ng_stm_chp', 'el', 'Gas');1529,6930763688038;30420,4441219181;
base;0;10;36424;AnnGByTec_('ng_stm_chp', 'ht', 'Gas');2459,8550973371525;25326,181102551698;
base;0;10;36424;AnnGByTec_('oil_cbt', 'el', 'Oil');0,0;250,8306862669335;
base;0;10;36424;AnnGByTec_('oil_stm', 'el', 'Oil');0,0;117,73603063248592;
base;0;10;36424;AnnGByTec_('oil_stm_chp', 'el', 'Oil');0,0;358,33181385139585;
base;0;10;36424;cost_airpol;224402,13987600687;3739615,1950152903;
base;0;8;36424;cost_zonal;2420600,6528631714;14410891,774689585;
base;0;8;36424;AnnCO2Emissions;8329,513096636028;236905,56827725976;
base;0;8;36424;AnnCurtail;1203,9713758448675;6085,163345059422;
base;0;8;36424;AnnG_el;26005,903151979044;308766,69626696553;
base;0;8;36424;AnnG_ht;22516,666600001514;127978,02409997891;
base;0;8;36424;AnnGBiomass;5767,728071531697;;
base;0;8;36424;AnnGFossil;42754,84168044886;436744,72036694444;
base;0;8;36424;AnnR;59634,63594845968;284294,9393899988;
base;0;8;36424;AnnSpendingEl;2400701,604590619;20645196,70566011;
base;0;8;36424;AnnProdSurplus;2332174,7800738;12417876,100337569;
base;0;8;36424;AnnX;;11985,506307683017;
base;0;8;36424;AnnValueX;803403,4031867963;161066,54449370646;
base;0;8;36424;AnnValueI;-161066,54449370646;-803403,4031867963;
base;0;8;36424;AnnSIn;6127,661972366276;31422,709197966324;
base;0;8;36424;AnnSOut;14378,376827616068;29574,48225155456;
base;0;8;36424;AvgPriceEl;29,408634566041634;32,80094265385787;
base;0;8;36424;AvgPriceHt;12,769988177172394;9,716918174423697;
base;0;8;36424;cost_invest_g;2117,751198760121;432845,9190006342;
base;0;8;36424;cost_invest_r;726850,990391662;0,0;
base;0;8;36424;cost_invest_sv;0,0;274237,0496517032;
base;0;8;36424;cost_invest_x;0,0;0,0;
base;0;8;36424;CostCO2;;;False
base;0;8;36424;CostFuel;701262,3816137525;6899923,1374723865;
base;0;8;36424;CostOMG;338289,9036998109;3524652,524401186;
base;0;8;36424;CostOMR;652079,6259582172;3279233,144168009;
base;0;8;36424;add_r_pv;5,0961742401647525;0,0;
base;0;8;36424;add_r_ror;0,0;0,0;
base;0;8;36424;add_r_wind_off;0,0;0,0;
base;0;8;36424;add_r_wind_on;8,0;0,0;
base;0;8;36424;add_g_bio;0,0;0,0;
base;0;8;36424;add_g_bio_boiler_chp;0,0;0,0;
base;0;8;36424;add_g_bio_chp;0,0;0,0;
base;0;8;36424;add_g_coal_igcc;0,0;0,0;
base;0;8;36424;add_g_coal_sc;0,0;0,0;
base;0;8;36424;add_g_coal_sc_chp;0,0;0,0;
base;0;8;36424;add_g_coal_sub;0,0;0,0;
base;0;8;36424;add_g_coal_sub_chp;0,0;0,0;
base;0;8;36424;add_g_coal_usc;0,0;0,0;
base;0;8;36424;add_g_coal_usc_chp;0,0;0,0;
base;0;8;36424;add_g_eboi_pth;0,0;0,0;
base;0;8;36424;add_g_heatpump_pth;0,0;0,0;
base;0;8;36424;add_g_hpa_pth;0,0;0,0;
base;0;8;36424;add_g_lig_boa;0,0;0,0;
base;0;8;36424;add_g_lig_boa_chp;0,0;0,0;
base;0;8;36424;add_g_lig_stm;0,0;0,0;
base;0;8;36424;add_g_lig_stm_chp;0,0;0,0;
base;0;8;36424;add_g_ng_boiler_chp;0,49745779999999984;0,0;
base;0;8;36424;add_g_ng_cbt_hi;0,0;0,0;
base;0;8;36424;add_g_ng_cbt_hi_chp;0,0;0,0;
base;0;8;36424;add_g_ng_cbt_lo;0,0;0,0;
base;0;8;36424;add_g_ng_cbt_lo_chp;0,0;0,0;
base;0;8;36424;add_g_ng_cc_hi;0,0;0,9391963157894803;
base;0;8;36424;add_g_ng_cc_hi_chp;0,0;0,0;
base;0;8;36424;add_g_ng_cc_lo;0,0;0,0;
base;0;8;36424;add_g_ng_cc_lo_chp;0,0;0,0;
base;0;8;36424;add_g_ng_mtr;0,0;0,0;
base;0;8;36424;add_g_ng_mtr_chp;0,0;0,0;
base;0;8;36424;add_g_ng_stm;0,0;0,021995120944660718;
base;0;8;36424;add_g_ng_stm_chp;0,0;16,007461585734355;
base;0;8;36424;add_g_nuc;0,0;0,0;
base;0;8;36424;add_g_oil_cbt;0,0;0,0;
base;0;8;36424;add_g_oil_cbt_chp;0,0;0,0;
base;0;8;36424;add_g_oil_cc;0,0;0,0;
base;0;8;36424;add_g_oil_cc_chp;0,0;0,0;
base;0;8;36424;add_g_oil_stm;0,0;1,0517817266851621;
base;0;8;36424;add_g_oil_stm_chp;0,0;1,919203293321005;
base;0;8;36424;deco_g_bio;0,0;3,2552000000000003;
base;0;8;36424;deco_g_bio_boiler_chp;0,8;2,6;
base;0;8;36424;deco_g_bio_chp;0,0;0,0;
base;0;8;36424;deco_g_coal_igcc;0,0;0,0;
base;0;8;36424;deco_g_coal_sc;0,0;0,0;
base;0;8;36424;deco_g_coal_sc_chp;0,0;0,0;
base;0;8;36424;deco_g_coal_sub;0,0;0,0;
base;0;8;36424;deco_g_coal_sub_chp;0,0;0,0;
base;0;8;36424;deco_g_coal_usc;0,0;0,0;
base;0;8;36424;deco_g_coal_usc_chp;0,0;0,0;
base;0;8;36424;deco_g_eboi_pth;0,0;0,0;
base;0;8;36424;deco_g_heatpump_pth;0,0;0,0;
base;0;8;36424;deco_g_hpa_pth;0,0;0,0;
base;0;8;36424;deco_g_lig_boa;0,0;0,0;
base;0;8;36424;deco_g_lig_boa_chp;0,0;0,0;
base;0;8;36424;deco_g_lig_stm;0,0;0,0;
base;0;8;36424;deco_g_lig_stm_chp;0,0;0,0;
base;0;8;36424;deco_g_ng_boiler_chp;0,0;0,0;
base;0;8;36424;deco_g_ng_cbt_hi;0,0;0,0;
base;0;8;36424;deco_g_ng_cbt_hi_chp;0,0;0,428;
base;0;8;36424;deco_g_ng_cbt_lo;0,12814;0,0;
base;0;8;36424;deco_g_ng_cbt_lo_chp;0,27692;1,082;
base;0;8;36424;deco_g_ng_cc_hi;0,0;0,0;
base;0;8;36424;deco_g_ng_cc_hi_chp;0,0;0,0;
base;0;8;36424;deco_g_ng_cc_lo;0,0;0,0;
base;0;8;36424;deco_g_ng_cc_lo_chp;0,0;0,0;
base;0;8;36424;deco_g_ng_mtr;0,0;0,0;
base;0;8;36424;deco_g_ng_mtr_chp;0,0;0,0;
base;0;8;36424;deco_g_ng_stm;0,13932;0,0;
base;0;8;36424;deco_g_ng_stm_chp;0,0;0,0;
base;0;8;36424;deco_g_nuc;0,0;0,0;
base;0;8;36424;deco_g_oil_cbt;0,007;0,0;
base;0;8;36424;deco_g_oil_cbt_chp;0,0;0,297;
base;0;8;36424;deco_g_oil_cc;0,06;0,0;
base;0;8;36424;deco_g_oil_cc_chp;0,0;0,0;
base;0;8;36424;deco_g_oil_stm;0,148;0,0;
base;0;8;36424;deco_g_oil_stm_chp;0,0;0,0;
base;0;8;36424;add_s_battery;0,0;7,6773798199444565;
base;0;8;36424;add_s_h2_stack;0,0;0,0;
base;0;8;36424;add_s_hyd_psp_day;0,0;0,0;
base;0;8;36424;add_s_hyd_psp_season;0,0;0,0;
base;0;8;36424;add_s_hyd_psp_week;0,0;0,0;
base;0;8;36424;add_s_hyd_res_day;0,0;0,0;
base;0;8;36424;add_s_hyd_res_season;0,0;0,0;
base;0;8;36424;add_s_hyd_res_week;0,0;0,0;
base;0;8;36424;add_v_battery;0,0;7,677379819944463;
base;0;8;36424;add_v_h2_stack;0,0;0,0;
base;0;8;36424;add_v_hyd_psp_day;0,0;0,0;
base;0;8;36424;add_v_hyd_psp_season;0,0;0,0;
base;0;8;36424;add_v_hyd_psp_week;0,0;0,0;
base;0;8;36424;add_v_hyd_res_day;0,0;0,0;
base;0;8;36424;add_v_hyd_res_season;0,0;0,0;
base;0;8;36424;add_v_hyd_res_week;0,0;0,0;
base;0;8;36424;add_x_AT;0,0;0,0;
base;0;8;36424;add_x_DE;0,0;0,0;
base;0;8;36424;cost_air_pol_Biomass;80000,81017390588;0,0;
base;0;8;36424;cost_air_pol_Coal;0,0;1291642,7650965815;
base;0;8;36424;cost_air_pol_Gas;97799,25824910203;656739,0091687964;
base;0;8;36424;cost_air_pol_Lignite;0,0;1112608,8682938602;
base;0;8;36424;cost_air_pol_Nuclear;0,0;0,0;
base;0;8;36424;cost_air_pol_Oil;0,0;6082,97351210287;
base;0;8;36424;cost_air_pol_Power;0,0;0,0;
base;0;8;36424;cost_air_pol_Solar;31134,252079548372;367044,0;
base;0;8;36424;cost_air_pol_Water;0,0;0,0;
base;0;8;36424;cost_air_pol_Wind;30147,319;299519,8;
base;0;8;36424;AnnGByTec_('bio', 'el', 'Biomass');1750,9093794058779;0,0;
base;0;8;36424;AnnGByTec_('bio_chp', 'el', 'Biomass');4016,818692126294;0,0;
base;0;8;36424;AnnGByTec_('bio_chp', 'ht', 'Biomass');267,7640753066392;0,0;
base;0;8;36424;AnnGByTec_('coal_sc', 'el', 'Coal');0,0;4578,7539058489865;
base;0;8;36424;AnnGByTec_('coal_sc_chp', 'el', 'Coal');0,0;17425,581009213165;
base;0;8;36424;AnnGByTec_('coal_sc_chp', 'ht', 'Coal');0,0;4076,4432807556823;
base;0;8;36424;AnnGByTec_('coal_sub', 'el', 'Coal');0,0;23140,558506501282;
